id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_1h_in_currency,price_change_percentage_24h_in_currency,price_change_percentage_7d_in_currency,roi.times,roi.currency,roi.percentage,is_roi_missing,price_spread_percentage,volume_mcap_ratio,is_suspicious,log_volume,log_mcap,ai_prediction,risk_score
pump-fun,pump,Pump.fun,https://coin-images.coingecko.com/coins/images/67164/large/pump.jpg?1751949376,-0.06337929256978381,1148632959.0,-0.7126273142032118,1946814476,88369414,0.00199481,0.00188961,4.92e-05,2.58463,20606800.0,1.8268,590000000000.0,999989188575.7094,1000000000000.0,0.00881908,-77.85634,2025-09-14T16:42:40.248Z,0.00168441,15.93809,2026-02-24T23:12:38.999Z,,2026-03-09T13:16:52.172Z,0.17739035716095158,2.5846306032462896,1.3776557297678262,0.7354250522657468,,73.54250522657468,1,-0.19662421010225675,0.07693442298573776,0,0.5863460303161205,0.6033529555601443,0,1.6127717e-05
pudgy-penguins,pengu,Pudgy Penguins,https://coin-images.coingecko.com/coins/images/52622/large/PUDGY_PENGUINS_PENGU_PFP.png?1733809110,-0.06337929247087727,427166299.0,-0.5807798155906317,542157727,88113021,0.00680678,0.0064374,0.00028426,4.35765,15418160.0,3.74456,62860396090.0,79782158869.95126,88888888888.0,0.068447,-90.07307,2024-12-17T13:05:22.873Z,0.00371517,82.88957,2025-04-09T01:31:57.832Z,,2026-03-09T13:16:52.968Z,0.8346613609367561,4.35764561269303,0.2642007441552699,0.7354250522657468,,73.54250522657468,1,-0.18818413932437833,0.20627334366030278,0,0.5842368569617996,0.2940535852856314,0,6.418207e-05
canton-network,cc,Canton,https://coin-images.coingecko.com/coins/images/70468/large/Canton-Ticker_%281%29.png?1762826299,-0.06337928960394029,5604520690.0,-0.8248379513203014,5604520690,86591753,0.152871,0.147086,-0.00513628959872961,-3.36448,-196784226.15008545,-3.39207,37995286392.04877,37995286392.04877,1000000000.0,0.194152,-24.02826,2026-02-03T08:02:08.411Z,0.059024,149.8988,2025-12-06T10:32:09.784Z,,2026-03-09T13:16:51.912Z,0.028360643009672896,-3.3644801386756247,-8.699740527281971,0.7354250522657468,,73.54250522657468,1,-0.2774038756002957,0.015450340497279823,0,0.5715947567678294,1.0989680273312459,0,2.1362737e-05
ethena,ena,Ethena,https://coin-images.coingecko.com/coins/images/36530/large/ethena.png?1711701436,-0.0633792905418577,861851817.0,-0.6761588571401578,1522314158,84816924,0.102258,0.097829,0.00170887,1.71262,15115928.0,1.7852,8492187500.0,15000000000.0,15000000000.0,1.52,-93.32425,2024-04-11T13:15:15.057Z,0.094338,7.39892,2026-02-24T10:10:44.792Z,,2026-03-09T13:16:52.250Z,-0.0022566786799831802,1.7126158208685547,-1.8742660355988519,0.7354250522657468,,73.54250522657468,1,-0.24803162983054902,0.09841242105496145,0,0.5565617266140545,0.5135342947679576,0,0.00012181835
sahara-ai,sahara,Sahara AI,https://coin-images.coingecko.com/coins/images/66681/large/Token_Logo_3x.png?1750362133,-0.06337929209919256,72832739.0,0.07284714561641455,250356021,84389710,0.02652039,0.02103656,0.00313775,14.31899,8729429.0,13.61775,2909166667.0,10000000000.0,10000000000.0,0.160529,-84.5212,2025-07-24T03:05:40.635Z,0.01354919,83.39121,2026-02-06T00:25:56.057Z,,2026-03-09T13:16:45.487Z,-0.3570694820544515,14.31898902669241,0.42240244312901143,0.7354250522657468,,73.54250522657468,1,0.8167389089767685,1.1586782263031707,0,0.5528962005950363,-0.25909869590842005,0,0.006978628
dogwifcoin,wif,dogwifhat,https://coin-images.coingecko.com/coins/images/33566/large/dogwifhat.jpg?1702499428,-0.06337928901758913,176114369.0,-0.35074800950059826,176114369,82104717,0.181073,0.174559,-0.00141217146645442,-0.79461,-1413145.8456411958,-0.79602,998926392.0,998926392.0,998926392.0,4.83,-96.36038,2024-03-31T09:34:58.366Z,0.00155464,11197.06377,2023-12-13T07:13:50.873Z,,2026-03-09T13:16:43.924Z,0.5050906359912737,-0.7946122298137456,-7.846275642134773,0.7354250522657468,,73.54250522657468,1,-0.2873583467334874,0.46620112260004676,0,0.5329702185140782,0.01699719070203873,0,0.002745536
falcon-finance-ff,ff,Falcon Finance,https://coin-images.coingecko.com/coins/images/69121/large/ff.png?1757573403,-0.06337929107047019,177287956.0,-0.35916380728437997,757640837,80564477,0.076671,0.071585,-7.1787196243275e-05,-0.09494,-1248255.7460568845,-0.69916,2340000000.0,10000000000.0,10000000000.0,0.770814,-90.09805,2025-09-29T13:02:33.857Z,0.062102,22.90327,2025-10-10T21:25:14.858Z,,2026-03-09T13:16:54.939Z,-0.8189548047462392,-0.09493692674685789,-3.3288353186491384,0.7354250522657468,,73.54250522657468,1,-0.12062216109395721,0.4544272400860257,0,0.5192233633927873,0.01907397997825215,0,0.0024017193
banana-for-scale-2,bananas31,Banana For Scale,https://coin-images.coingecko.com/coins/images/52230/large/Banana_token_image.png?1732801941,-0.06337929246228045,73024539.0,0.06443134783263282,73024539,80377483,0.0077525,0.00611457,-0.000171982532101018,-2.32363,1482188.0,2.07176,10000000000.0,10000000000.0,10000000000.0,0.057741,-87.40132,2025-07-11T01:35:56.619Z,0.00072336,905.66356,2025-02-03T05:11:44.101Z,,2026-03-09T13:16:45.533Z,-0.44246016484222433,-2.323627913201591,48.427336969962056,0.7354250522657468,,73.54250522657468,1,0.8522908954546229,1.1006913977137,0,0.5175365545284848,-0.2582763288724947,0,0.010991207
resolv,resolv,Resolv,https://coin-images.coingecko.com/coins/images/56092/large/resolv_token.png?1749800512,-0.06337929037874694,42471516.0,0.49924756666135456,110583901,80336336,0.120311,0.090336,0.01915979,21.20948,7352000.0,20.93423,384065995.05140465,1000000000.0,1000000000.0,0.408541,-72.74322,2025-06-11T14:25:32.777Z,0.03555342,213.20537,2025-10-10T21:23:11.237Z,,2026-03-09T13:16:46.503Z,0.37104404395789486,21.209482167027996,88.13081586314124,0.7354250522657468,,73.54250522657468,1,1.168366264055273,1.8915344135223613,0,0.517164854787669,-0.42774276666242134,0,0.045229696
whitebit,wbt,WhiteBIT Coin,https://coin-images.coingecko.com/coins/images/27045/large/wbt_token.png?1696526096,-0.06337817634199223,11651839999.0,-0.8500853446716464,17464651835,80324578,54.81,53.0,1.048,1.95083,148662962.0,1.29236,213480325.0,319980325.0,400000000.0,64.11,-14.93273,2025-12-10T20:16:13.582Z,3.06,1681.13844,2023-02-13T19:01:21.899Z,,2026-03-09T13:16:51.786Z,0.8061845042290577,1.9508299839681398,13.10367306162317,0.7354250522657468,,73.54250522657468,1,-0.3030077741690382,0.0068937247679336485,0,0.5170586044016143,1.327823396686306,0,3.7736125e-05
filecoin,fil,Filecoin,https://coin-images.coingecko.com/coins/images/12817/large/filecoin.png?1696512609,-0.06337927331635558,717060975.0,-0.6481061978608854,1847652907,79934786,0.967642,0.927357,0.00207411,0.21951,-3465186.0573744774,-0.48092,759914108.0,1958072688.0,1000000000.0,236.84,-99.60142,2021-04-01T13:29:41.564Z,0.812608,16.16777,2026-02-06T00:30:17.896Z,,2026-03-09T13:16:52.494Z,0.9587888136191334,0.21950565486555162,-3.0314201571774504,0.7354250522657468,,73.54250522657468,1,-0.2570883357845801,0.11147557693894082,0,0.5135274422861429,0.456023449893208,0,0.00012177735
the-open-network,ton,Toncoin,https://coin-images.coingecko.com/coins/images/17980/large/photo_2024-09-10_17.09.00.jpeg?1725963446,-0.06337926530899479,3296814236.0,-0.7939800261131017,6929372269,79720666,1.35,1.3,-0.000911446947445604,-0.06781,-6620285.004354,-0.20041,2453213452.173006,5156259361.009242,1000000000.0,8.25,-83.70231,2024-06-15T00:36:51.509Z,0.519364,158.99904,2021-09-21T00:33:11.092Z,,2026-03-09T13:16:52.577Z,0.054972298316282364,-0.06780566786005479,11.09265457863161,0.7354250522657468,,73.54250522657468,1,-0.28170033114187115,0.02418112161288874,0,0.5115803746644557,0.9330490551857898,0,2.2551221e-05
layerzero,zro,LayerZero,https://coin-images.coingecko.com/coins/images/28206/large/ftxG9_TJ_400x400.jpeg?1696527208,-0.06337925165870684,405613680.0,-0.57236401780685,2001755047,78818287,2.02,1.95,0.01070603,0.53575,-2579694.2384319305,-0.63198,202629028.12286997,1000000000.0,1000000000.0,7.47,-73.28017,2024-12-06T14:15:52.674Z,1.12,78.06672,2025-10-10T21:27:10.208Z,,2026-03-09T13:16:53.126Z,1.7884921796352926,0.5357515188717065,8.22077007379734,0.7354250522657468,,73.54250522657468,1,-0.2943747922316512,0.19431861076697757,0,0.5033168566621837,0.2778648949351547,0,9.619666e-05
world-liberty-financial,wlfi,World Liberty Financial,https://coin-images.coingecko.com/coins/images/50767/large/wlfi.png?1756438915,-0.06337929057074741,2767850500.0,-0.7827589624013928,10006202937,78229430,0.101106,0.096733,0.00167967,1.7071,51126314.0,1.88191,27661346839.0,100000000000.0,100000000000.0,0.331336,-69.7973,2025-09-01T12:20:09.597Z,0.094266,6.15906,2026-03-08T04:38:22.096Z,,2026-03-09T13:16:52.126Z,0.11143451586569933,1.7071032142763156,-4.670773241258673,0.7354250522657468,,73.54250522657468,1,-0.24835769429024904,0.028263603822437807,0,0.4978732398938557,0.8783639579171767,0,4.904275e-05
monero,xmr,Monero,https://coin-images.coingecko.com/coins/images/69/large/monero_logo.png?1696501460,-0.06337227595408557,6333976572.0,-0.833253749104083,6333976572,73998099,352.36,334.01,4.4,1.29447,53562701.0,0.85285,18446744.07370955,18446744.07370955,1000000000.0,797.73,-56.82737,2026-01-14T19:34:07.049Z,0.216177,159215.56783,2015-01-14T00:00:00.000Z,,2026-03-09T13:16:51.941Z,0.1917428317957877,1.294465691038419,-0.9762578270108735,0.7354250522657468,,73.54250522657468,1,-0.20025417765183917,0.011682723822414112,0,0.4575084235206652,1.137227206775199,0,3.62129e-05
babylon,baby,Babylon,https://coin-images.coingecko.com/coins/images/55092/large/Baby-Symbol-Mint_%281%29.png?1744788866,-0.06337929231912906,43550416.0,0.4627791095983005,152049261,73146496,0.01676435,0.01205198,0.00219731,18.22207,6766388.0,18.39491,3057358172.98,10674273362.0,1000000000.0,0.166134,-91.44998,2025-04-12T08:11:41.743Z,0.0107208,32.49438,2026-03-07T07:11:21.907Z,,2026-03-09T13:16:46.359Z,0.13134944312407534,18.222068354715695,25.053655043449126,0.7354250522657468,,73.54250522657468,1,1.4609299642364209,1.6795819888475465,0,0.4491059914390201,-0.4198987281844737,0,0.01820162
opinion,opn,Opinion,https://coin-images.coingecko.com/coins/images/102171893/large/Opinon.jpg?1770269253,-0.06337928631073703,61517503.0,0.21591570794070364,309911853,72183382,0.331968,0.284738,-0.013739160893567803,-4.25485,-2352521.766119212,-3.6833,198500000.0,1000000000.0,1000000000.0,0.464578,-33.12989,2026-03-05T13:20:16.833Z,0.273276,13.68106,2026-03-07T06:05:36.536Z,,2026-03-09T13:16:45.854Z,-1.0855350222177524,-4.254850693145509,0.03009419516673812,0.7354250522657468,,73.54250522657468,1,0.3480935861157601,1.1733795636441946,0,0.4394846320398914,-0.3118945892594343,0,0.02015232
virtual-protocol,virtual,Virtuals Protocol,https://coin-images.coingecko.com/coins/images/34057/large/LOGOMARK.png?1708356054,-0.063379279058665,436427677.0,-0.5835850815185589,664979990,71097356,0.665167,0.626697,0.02242428,3.48909,12660125.0,2.98752,656301970.3333926,1000000000.0,1000000000.0,5.07,-86.95592,2025-01-02T06:15:38.599Z,0.00748604,8725.55178,2024-01-23T20:55:21.653Z,,2026-03-09T13:16:53.132Z,1.1483374071764256,3.4890895454277273,-4.806108840977943,0.7354250522657468,,73.54250522657468,1,-0.1683871334684611,0.16290753218451925,0,0.42848019011446464,0.3007605744671493,0,0.00058775384
arbitrum,arb,Arbitrum,https://coin-images.coingecko.com/coins/images/16547/large/arb.jpg?1721358242,-0.06337929061518216,579192711.0,-0.6284693363653947,975223777,70048851,0.098601,0.09421,0.00212249,2.21627,6979125.0,1.21967,5939074958.0,10000000000.0,10000000000.0,2.39,-95.91787,2024-01-12T12:29:59.231Z,0.088935,9.71487,2026-02-23T01:30:53.292Z,,2026-03-09T13:16:53.027Z,0.05433239139525084,2.2162744915940613,-2.5477039532225567,0.7354250522657468,,73.54250522657468,1,-0.24142888455932365,0.12094221758784837,0,0.41769527887231483,0.3892559751179954,0,0.0007664659
dego-finance,dego,Dego Finance,https://coin-images.coingecko.com/coins/images/12503/large/Token.png?1733381203,-0.06337927810245216,15007092.0,1.7223435112376302,15007092,69406896,0.771374,0.570631,0.066022,10.21958,1771557.0,13.38485,21000000.0,21000000.0,21000000.0,33.41,-97.86394,2021-03-14T10:59:23.944Z,0.216349,229.84806,2025-10-10T21:28:40.761Z,,2026-03-09T13:16:48.672Z,-2.9599525898556935,10.219579696380796,139.7630825607303,0.7354250522657468,,73.54250522657468,1,1.2671009777564592,4.624939420312781,1,0.4110121700989147,-0.753038242708647,1,0.9703122
paypal-usd,pyusd,PayPal USD,https://coin-images.coingecko.com/coins/images/31212/large/PYUSD_Token_Logo_2x.png?1765987788,-0.06337927223600659,4131747165.0,-0.8108116216806651,4134846361,68986828,1.0,0.999035,0.00042238,0.04224,-4129413.9526643753,-0.09984,4132819083.72716,4135919083.727268,1000000000.0,1.021,-2.03141,2023-10-23T22:44:57.056Z,0.959426,4.22918,2024-12-05T22:31:13.430Z,,2026-03-09T13:16:51.972Z,0.03446537357949371,0.0422445454877837,0.028742266835292813,0.7354250522657468,,73.54250522657468,1,-0.46704260719534485,0.016696769000700273,0,0.40660548690201237,1.0036370219246296,0,0.00013918144
lombard-protocol,bard,Lombard,https://coin-images.coingecko.com/coins/images/68404/large/bard.png?1755657543,-0.06337926938370761,254903781.0,-0.4713744444014695,1132905691,67351888,1.23,1.068,0.066597,6.21941,13290249.0,5.50062,225000000.0,1000000000.0,1000000000.0,1.7,-33.14775,2026-03-05T20:26:18.448Z,0.32573,249.0341,2025-10-10T21:23:31.088Z,,2026-03-09T13:16:53.887Z,-1.1760137020997823,6.219406496819903,14.093947896314777,0.7354250522657468,,73.54250522657468,1,0.2779696941445584,0.26422474971359977,0,0.38919500745079066,0.13261536713461106,0,0.00059789594
bnb48-club-token,koge,KOGE,https://coin-images.coingecko.com/coins/images/13827/large/bnb48.png?1696513570,-0.06337831447475702,162202197.0,-0.3226953502213259,162202197,66326568,48.15,47.88,0.0114064,0.02376,-22661.301363378763,-0.01397,3379998.56,3379998.56,3441121.42456221,76.94,-37.62111,2022-03-25T18:07:48.462Z,1.19,3928.74839,2021-02-01T15:55:03.335Z,,2026-03-09T13:16:54.920Z,0.03657877936671464,0.0237646413772679,0.031446123498183425,0.7354250522657468,,73.54250522657468,1,-0.4439429633225984,0.408912880453075,0,0.37805940245688124,-0.008734101662595039,0,0.0011842264
huma-finance,huma,Huma Finance,https://coin-images.coingecko.com/coins/images/29215/large/huma.png?1696528173,-0.06337929226141177,30121224.0,0.8779584669315316,173776290,65288049,0.0191395,0.01682298,-0.000372216689088635,-2.13171,76967.0,0.25618,1733333333.0,10000000000.0,10000000000.0,0.115647,-84.93871,2025-05-26T12:20:35.710Z,0.01107715,57.24159,2026-02-26T17:55:58.293Z,,2026-03-09T13:16:47.232Z,0.014035727594887453,-2.131706383967566,39.800328550177476,0.7354250522657468,,73.54250522657468,1,0.20883802126990922,2.1675097543343607,0,0.36660357067115695,-0.5351844114633908,0,0.23792374
dash,dash,Dash,https://coin-images.coingecko.com/coins/images/19/large/dash-logo.png?1696501423,-0.06337863882189791,403960537.0,-0.5695587518789228,403968226,65133003,32.25,30.26,1.022,3.28826,10163521.0,2.5809,12618869.98930537,12619110.18223855,18920000.0,1493.59,-97.85947,2017-12-20T00:00:00.000Z,0.213899,14846.67306,2014-02-14T00:00:00.000Z,,2026-03-09T13:16:53.043Z,0.7496086539747547,3.2882612720784903,0.48534802597512894,0.7354250522657468,,73.54250522657468,1,-0.1467462205989705,0.16123605370582014,0,0.36487765185211024,0.27658787020571995,0,0.00018680515
ripple-usd,rlusd,Ripple USD,https://coin-images.coingecko.com/coins/images/39651/large/RLUSD_200x200_%281%29.png?1727376633,-0.06337927223600659,1579839620.0,-0.7350694416266297,1579839620,63901469,1.0,0.999299,0.00016111,0.01611,-8793750.651633024,-0.55354,1579578714.127282,1579578714.127282,1000000000.0,1.073,-6.80251,2024-12-26T10:45:52.337Z,0.962292,3.90189,2024-12-18T04:40:40.880Z,,2026-03-09T13:16:52.145Z,0.01494534954308514,0.01611114327617908,0.003937014630420225,0.7354250522657468,,73.54250522657468,1,-0.4683497465234165,0.04044807343137269,0,0.3510209096631832,0.703023373950609,0,8.276537e-05
aptos,apt,Aptos,https://coin-images.coingecko.com/coins/images/26455/large/Aptos-Network-Symbol-Black-RGB-1x.png?1761789140,-0.0633792731673637,743741592.0,-0.6593272615725944,1141299578,62879290,0.961719,0.918713,0.00960914,1.01719,142877.0,0.01921,781233773.8581853,1198832747.255643,2100000000.0,19.92,-95.22079,2023-01-26T14:25:17.390Z,0.795451,19.68696,2026-02-23T01:30:53.133Z,,2026-03-09T13:16:52.521Z,0.6193954843384514,1.0171876513080167,3.2845766184079888,0.7354250522657468,,73.54250522657468,1,-0.24042793354307487,0.08454453884495874,0,0.3393154004893205,0.46744690801925454,0,7.3242816e-05
polygon-ecosystem-token,pol,POL (ex-MATIC),https://coin-images.coingecko.com/coins/images/32440/large/pol.png?1759114181,-0.06337929061836044,1036126693.0,-0.6957957186356484,1036126693,61585858,0.09771,0.09429,0.00288713,3.04396,30400685.0,3.02276,10604803286.0912,10604803286.0912,1000000000.0,1.29,-92.44748,2024-03-13T18:55:06.692Z,0.086938,11.85387,2026-02-06T00:21:46.665Z,,2026-03-09T13:16:52.285Z,0.473572816925333,3.043964166241085,-4.787115665259203,0.7354250522657468,,73.54250522657468,1,-0.29252786333756553,0.059438540051743906,0,0.32422784892018935,0.5711198367713315,0,4.293524e-05
mango-network,mgo,Mango Network,https://coin-images.coingecko.com/coins/images/66827/large/mango.jpg?1750680919,-0.06337929214584742,36121737.0,0.6900056497604067,227180736,61187026,0.02294806,0.0204839,0.00216732,10.5242,3178593.0,9.64872,1590000000.0,10000000000.0,10000000000.0,0.03417281,-33.55272,2025-09-21T20:25:35.583Z,0.01052776,115.68607,2025-07-09T14:04:08.148Z,,2026-03-09T13:16:46.772Z,0.3524514839155517,10.524204641048614,3.695572191499388,0.7354250522657468,,73.54250522657468,1,0.12281758570660865,1.6939114612923665,0,0.319511603917429,-0.4783795279826392,0,0.046857525
dai,dai,Dai,https://coin-images.coingecko.com/coins/images/9956/large/Badge_Dai.png?1696509996,-0.06337927223781985,4269307391.0,-0.8164221535365196,4269307391,55874548,1.001,0.998785,-0.000420560158696404,-0.04204,-29210883.110754967,-0.67956,4272044594.819656,4272044594.819656,1000000000.0,1.22,-18.03561,2020-03-13T03:02:50.373Z,0.88196,13.28055,2023-03-11T07:50:50.514Z,,2026-03-09T13:16:52.015Z,-0.007980054025723738,-0.042042086558890544,-0.004133120756873096,0.7354250522657468,,73.54250522657468,1,-0.4608550959068726,0.013087497073811077,0,0.2535807821540703,1.0138780331989756,0,2.9033878e-05
curve-dao-token,crv,Curve DAO,https://coin-images.coingecko.com/coins/images/12124/large/Curve.png?1696511967,-0.06337928765129718,359196988.0,-0.5527271563113593,570979167,55338939,0.243252,0.231444,0.00913053,3.89799,9143969.0,2.61217,1484396379.0,2359594972.177459,3030303031.0,15.37,-98.42355,2020-08-14T00:00:00.000Z,0.180354,34.36487,2024-08-05T11:41:26.119Z,,2026-03-09T13:16:53.333Z,1.9049244472844153,3.897987416977569,1.1411184431217247,0.7354250522657468,,73.54250522657468,1,-0.21962918429381217,0.15406292562212986,0,0.24658878799426195,0.23986352367193492,0,0.00016052934
optimism,op,Optimism,https://coin-images.coingecko.com/coins/images/25244/large/Optimism.png?1696524385,-0.06337929018843748,251601763.0,-0.46015338068976047,510245153,55134118,0.119617,0.114229,0.00344649,2.9868,7059752.0,2.88693,2117847344.0,4294967296.0,4294967296.0,4.84,-97.55539,2024-03-06T08:35:50.817Z,0.10959,8.06141,2026-02-28T10:15:27.296Z,,2026-03-09T13:16:54.193Z,0.645436193274633,2.9868035429068818,-2.7966289866565965,0.7354250522657468,,73.54250522657468,1,-0.23866193332004804,0.21913247794240426,0,0.24389709267785248,0.12853831434436178,0,0.0004112962
monad,mon,Monad,https://coin-images.coingecko.com/coins/images/38927/large/mon.png?1766029057,-0.06337929218050448,228279202.0,-0.4405165191942698,2107727656,53479300,0.02140738,0.0201375,-0.000159313671428785,-0.7508,-2393251.4108926654,-1.03751,10830583396.0,100000000000.0,100000000000.0,0.04882901,-56.8387,2025-11-26T12:21:37.075Z,0.01636691,28.76731,2026-02-06T00:35:18.919Z,,2026-03-09T13:16:54.204Z,0.6802419879506169,-0.7507973775473379,1.699197296433614,0.7354250522657468,,73.54250522657468,1,-0.16010690038009137,0.234271450474619,0,0.22177594505589623,0.09812036358432352,0,0.00040932227
plasma,xpl,Plasma,https://coin-images.coingecko.com/coins/images/66489/large/Plasma-symbol-green-1.png?1755142558,-0.06337929069048286,210824403.0,-0.406853328059143,939316645,53148874,0.096617,0.092973,-0.001152689622814479,-1.20893,-4314992.566617221,-2.00567,2244444444.4444,10000000000.0,1000000000.0,1.68,-94.40763,2025-09-28T01:31:40.327Z,0.073026,28.8559,2026-02-06T00:25:15.134Z,,2026-03-09T13:16:54.449Z,0.44857269573134123,-1.2089305277868472,-2.031308666690231,0.7354250522657468,,73.54250522657468,1,-0.2780788831927249,0.25210019803969186,0,0.21727699759079225,0.07324773390485025,0,0.00071267213
mobox,mbox,Mobox,https://coin-images.coingecko.com/coins/images/14751/large/mobox.PNG?1696514420,-0.06337929223158772,9280980.0,2.4517126524987116,10208480,51974527,0.02292945,0.01705389,0.00109842,6.29314,616386.0,7.11385,500322467.0,550322467.0,1000000000.0,15.44,-99.87973,2021-12-01T05:07:30.486Z,0.01558632,19.16835,2026-03-08T06:45:41.412Z,,2026-03-09T13:16:50.078Z,-0.9703128862901101,6.293141431262623,0.43515194596624346,0.7354250522657468,,73.54250522657468,1,1.2312033235482662,5.600111345988102,1,0.201058060209115,-0.9033035387495988,1,0.9926738
ondo-u-s-dollar-token,usdon,Ondo U.S. Dollar Token,https://coin-images.coingecko.com/coins/images/68688/large/usdon_160x160.png?1756268513,-0.06337927223600659,36650037.0,0.6731740541928433,36650037,51417813,1.0,1.0,0.0,0.0,-14142767.217909046,-27.84404,36650037.08529089,36650037.08529089,1000000000.0,1.0,0.0,2025-08-27T08:45:01.644Z,1.0,0.0,2025-08-27T08:45:01.644Z,,2026-03-09T13:16:48.770Z,0.0,0.0,0.0,0.7354250522657468,,73.54250522657468,1,-0.47181724817104287,1.4029402370606001,0,0.19324078744216272,-0.47383937781911567,0,0.06004028
stable-2,stable,​​Stable,https://coin-images.coingecko.com/coins/images/69242/large/stable-logotype-framed-square-light.png?1762753913,-0.06337929205628849,564072802.0,-0.6172482726536858,2723371090,50563411,0.03044494,0.0254892,-0.003113055861841935,-10.28432,-62739596.91686928,-10.00931,20712300411.0,100000000000.0,100000000000.0,0.0388874,-29.85859,2026-02-27T01:55:43.571Z,0.0092214,195.79212,2025-12-24T05:49:32.232Z,,2026-03-09T13:16:52.508Z,-1.918618165379999,-10.284320474245618,-16.608793400522938,0.7354250522657468,,73.54250522657468,1,0.48923368038474896,0.08963986693043947,0,0.18107726143622865,0.3809847022855905,0,0.0007012533
bonk,bonk,Bonk,https://coin-images.coingecko.com/coins/images/28600/large/bonk.jpg?1696527587,-0.06337929260945215,510039064.0,-0.6088324748699041,510039064,50220760,5.82e-06,5.54e-06,1.99401e-07,3.54694,13492231.0,2.71721,87994759270197.98,87994759270200.34,87995282867000.55,5.825e-05,-90.05007,2024-11-20T04:01:06.465Z,8.6142e-08,6628.21697,2022-12-29T22:48:46.755Z,,2026-03-09T13:16:52.737Z,1.0399962695260299,3.5469437634965635,-1.3283397320028634,0.7354250522657468,,73.54250522657468,1,-0.22203360676389197,0.09846453624096421,0,0.1761413354451508,0.34949799847521495,0,0.00036417908
internet-computer,icp,Internet Computer,https://coin-images.coingecko.com/coins/images/14495/large/Internet_Computer_logo.png?1696514180,-0.0633792416756604,1368497795.0,-0.7238483779149207,1368497795,50085286,2.52,2.4,0.04152435,1.692,12981502.0,0.95768,549436253.6638613,549436253.6638613,1000000000.0,700.65,-99.64383,2021-05-10T16:05:53.653Z,2.02,23.63112,2026-02-24T05:35:51.591Z,,2026-03-09T13:16:52.759Z,0.35775588318051355,1.691996762176588,5.063579275104954,0.7354250522657468,,73.54250522657468,1,-0.2246652559459827,0.0365987334041713,0,0.17418052145422544,0.6581179581881702,0,0.00034570115
origin-lgns,lgns,Origin LGNS,https://coin-images.coingecko.com/coins/images/36514/large/1000000998.jpg?1711693105,-0.06337916975697905,0.0,-0.3493453765366346,906629,47360744,6.15,6.03,-0.08269237061202617,-1.35299,0.0,0.0,0.0,150375.0,1000000000.0,84.63,-92.8293,2024-04-12T14:52:38.430Z,5.18,17.22443,2026-01-11T06:06:54.294Z,,2026-03-09T13:15:24.900Z,-0.7423716076328902,-1.3529918050574214,-3.7540130250507056,0.7354250522657468,,73.54250522657468,1,-0.37344829601699187,47360744.0,1,0.1335782946849317,-5.91994973547635,1,0.9999988
united-stables,u,United Stables,https://coin-images.coingecko.com/coins/images/71157/large/united-stables-logo.jpg?1766061640,-0.06337927224275024,5510423.0,3.461608386552517,57608872,46975705,1.0,0.998919,-0.000123292107470419,-0.01233,5510423.0,0.0,5500010.0,1009899993.048467,1000000000.0,1.008,-0.80998,2026-02-05T21:06:07.908Z,0.968158,3.24926,2025-12-21T00:47:20.303Z,,2026-03-09T13:16:52.477Z,-0.02000784724926341,-0.012331772181535909,-0.06427723788264249,0.7354250522657468,,73.54250522657468,1,-0.466468039607803,8.52488029959219,1,0.1276526596761461,-1.0663172273547874,1,0.9999224
ravedao,rave,RaveDAO,https://coin-images.coingecko.com/coins/images/70544/large/coin.jpeg?1762452940,-0.06337928727766637,62460938.0,0.20188937830106746,261154651,46764338,0.273329,0.257111,-0.010666570251897545,-3.91616,-2738588.5361269787,-4.20032,239172222.0,1000000000.0,1000000000.0,0.767683,-65.88622,2025-12-21T20:21:12.249Z,0.226171,15.79107,2025-12-12T13:29:51.147Z,,2026-03-09T13:16:45.824Z,-0.00411688307445555,-3.9161550411556787,-23.91903282441442,0.7354250522657468,,73.54250522657468,1,-0.16002109818241175,0.7486973258599267,0,0.12437910152153868,-0.3071355516172214,0,0.004995248
thorchain,rune,THORChain,https://coin-images.coingecko.com/coins/images/6595/large/THORChain_Circle_Gradient__with_Lightning_Bolt_-_Square_Transparent_Background_200px.png?1768635632,-0.06337928412805598,145357478.0,-0.2862268931582718,175843518,45334980,0.421609,0.40795,0.00119208,0.28717,-1286189.7054108083,-0.87709,351127195.0,424769624.0,500000000.0,20.87,-98.0248,2021-05-19T00:30:09.436Z,0.00851264,4741.94018,2019-09-28T00:00:00.000Z,,2026-03-09T13:16:44.328Z,1.6378514382996479,0.2871724608000698,6.0772392731925216,9.955260806412324,usd,995.5260806412324,1,-0.3063141691204949,0.3118861190486112,0,0.10184569955878782,-0.04301988944986675,0,0.0009907002
